YEAR,SEX,AGE,EDUC,SPEDUC,PAEDUC,MAEDUC,WGSTAT,SPINCMR,WGWKHR,WGUNN,WGNOEMP,RINCOME,KIDNUM10,CULTBIAS5,INDLIMIT,LEISUREI,DINNER,BLOODTYP,LOTR3
2005,2,18,5,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,30,5,5,3,3,1,2,45,2,2,7,-1,-1,-1,-1,-1,-1,-1
2005,2,40,3,3,1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,62,1,-1,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,43,5,4,1,1,1,1,50,1,7,9,-1,-1,-1,-1,-1,-1,-1
2005,2,84,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,68,1,-1,7,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,25,4,-1,2,1,1,-1,65,2,1,1,-1,-1,-1,-1,-1,-1,-1
2005,2,42,4,5,1,0,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2005,1,23,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,68,0,1,-8,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,57,3,5,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,33,4,3,2,1,1,1,42,2,3,2,-1,-1,-1,-1,-1,-1,-1
2005,2,23,5,-1,1,3,1,-1,50,2,3,3,-1,-1,-1,-1,-1,-1,-1
2005,2,42,5,5,1,1,1,1,44,2,5,5,-1,-1,-1,-1,-1,-1,-1
2005,2,36,3,3,1,1,1,1,24,2,1,2,-1,-1,-1,-1,-1,-1,-1
2005,2,53,3,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,39,4,4,1,1,1,1,48,2,5,6,-1,-1,-1,-1,-1,-1,-1
2005,1,27,4,-1,2,2,1,-1,60,2,5,3,-1,-1,-1,-1,-1,-1,-1
2005,1,37,5,4,3,1,1,2,50,2,4,7,-1,-1,-1,-1,-1,-1,-1
2005,2,23,5,-1,3,3,2,-1,38,2,3,2,-1,-1,-1,-1,-1,-1,-1
2005,2,32,4,3,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,53,1,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,21,4,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,51,3,-1,3,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2005,1,58,3,2,5,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,21,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,23,5,-1,2,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,1,77,1,0,7,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,74,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,63,1,3,1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,23,4,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,66,1,-1,-8,1,2,-1,65,2,3,2,-1,-1,-1,-1,-1,-1,-1
2005,1,74,1,1,7,0,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2005,2,61,1,2,0,0,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,2,33,6,-1,3,1,2,-1,13,2,-8,3,-1,-1,-1,-1,-1,-1,-1
2005,2,84,0,0,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,78,5,-1,0,0,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,2,45,1,-1,-8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,66,1,1,0,0,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2005,1,65,2,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,1,22,3,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,43,1,1,3,-8,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,2,76,0,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,1,74,3,2,0,0,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,1,59,3,2,0,0,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,2,55,1,-1,7,0,3,-1,40,2,3,1,-1,-1,-1,-1,-1,-1,-1
2005,1,75,1,-1,7,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,2,75,0,0,0,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,2,75,1,-1,-8,-8,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,2,80,0,-1,-8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,52,2,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,39,2,5,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,19,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,19,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,42,5,3,1,-8,1,2,40,2,4,5,-1,-1,-1,-1,-1,-1,-1
2005,1,33,5,-1,3,2,1,-1,40,2,4,4,-1,-1,-1,-1,-1,-1,-1
2005,2,19,3,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,70,1,-1,-8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,19,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,33,3,3,-8,-8,-1,1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1
2005,1,48,2,2,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,37,3,3,2,1,1,2,40,2,5,10,-1,-1,-1,-1,-1,-1,-1
2005,1,43,4,4,1,1,1,2,40,2,3,9,-1,-1,-1,-1,-1,-1,-1
2005,2,32,5,5,1,1,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2005,2,43,5,5,1,1,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2005,2,43,3,4,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,37,3,5,5,1,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2005,1,48,2,2,0,-8,-1,1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2005,1,42,5,3,3,1,1,2,40,1,9,6,-1,-1,-1,-1,-1,-1,-1
2005,1,36,4,-1,2,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,1,46,5,5,1,1,1,1,50,2,3,3,-1,-1,-1,-1,-1,-1,-1
2005,2,70,1,1,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,71,0,3,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,24,5,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,21,4,-1,1,1,1,-1,40,2,2,2,-1,-1,-1,-1,-1,-1,-1
2005,1,45,3,5,0,1,1,1,52,2,4,6,-1,-1,-1,-1,-1,-1,-1
2005,2,75,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,76,1,1,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,79,1,1,7,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,24,5,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,68,0,1,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,41,3,3,0,0,1,1,30,2,2,2,-1,-1,-1,-1,-1,-1,-1
2005,1,57,1,1,1,0,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2005,2,67,3,6,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,65,1,1,1,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,2,72,0,-1,7,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,67,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,77,0,1,7,-8,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,76,0,-1,-8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,57,1,2,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,77,1,-1,-8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,37,3,3,2,2,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2005,2,43,3,3,3,1,3,1,40,2,3,2,-1,-1,-1,-1,-1,-1,-1
2005,2,85,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,82,0,-1,1,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,74,3,1,7,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,50,2,5,-8,-8,1,1,72,2,1,2,-1,-1,-1,-1,-1,-1,-1
2005,1,62,0,1,-8,-8,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,1,73,1,1,7,-8,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,55,1,2,-8,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,65,0,0,-8,-8,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,24,4,-1,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,79,0,4,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,34,3,5,1,1,1,1,60,1,7,3,-1,-1,-1,-1,-1,-1,-1
2005,2,63,0,7,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,25,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,40,5,5,5,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,58,0,-1,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,52,3,-1,1,1,1,-1,36,2,2,2,-1,-1,-1,-1,-1,-1,-1
2005,1,51,1,3,1,1,3,1,48,2,6,4,-1,-1,-1,-1,-1,-1,-1
2005,2,67,1,-1,-8,-8,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,2,42,3,3,1,1,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2005,1,45,3,3,1,1,1,2,45,2,4,4,-1,-1,-1,-1,-1,-1,-1
2005,1,68,2,1,7,7,1,2,72,2,3,2,-1,-1,-1,-1,-1,-1,-1
2005,2,72,1,5,7,7,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,36,1,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,38,3,6,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,24,5,-1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,41,3,5,-8,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,38,5,5,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,31,5,-1,5,5,-1,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1
2005,2,38,3,3,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,21,5,-1,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,47,2,-1,7,7,1,-1,48,1,6,3,-1,-1,-1,-1,-1,-1,-1
2005,2,23,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,31,3,5,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,20,5,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,75,3,3,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,33,6,-1,2,1,1,-1,12,2,2,3,-1,-1,-1,-1,-1,-1,-1
2005,1,47,5,3,7,0,1,1,40,1,2,8,-1,-1,-1,-1,-1,-1,-1
2005,1,44,5,5,7,7,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2005,1,43,5,6,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,41,5,5,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,48,2,2,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,21,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,67,3,1,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,47,1,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,54,2,4,3,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,50,1,1,7,7,1,2,48,1,4,2,-1,-1,-1,-1,-1,-1,-1
2005,2,42,4,4,5,1,1,1,20,2,2,2,-1,-1,-1,-1,-1,-1,-1
2005,2,66,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,42,3,3,1,1,2,2,76,2,1,4,-1,-1,-1,-1,-1,-1,-1
2005,2,45,4,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,41,3,3,1,1,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2005,1,23,5,-1,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,36,5,4,2,2,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2005,1,62,1,2,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,46,2,3,1,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,1,71,3,2,1,-8,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,1,44,2,3,1,1,-1,1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1
2005,2,57,3,5,5,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,31,5,-1,3,2,1,-1,40,1,7,5,-1,-1,-1,-1,-1,-1,-1
2005,2,64,1,2,0,0,-1,2,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2005,1,77,5,3,7,7,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,63,2,1,0,0,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,2,86,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,52,3,3,-8,-8,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2005,1,29,5,-1,1,0,1,-1,54,2,2,4,-1,-1,-1,-1,-1,-1,-1
2005,1,53,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,55,3,3,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,47,3,3,3,2,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,1,71,0,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,21,4,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,59,1,1,0,0,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,2,69,1,-1,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,20,5,-1,3,3,2,-1,6,2,2,2,-1,-1,-1,-1,-1,-1,-1
2005,2,65,2,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,65,2,1,1,0,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,2,75,1,-1,-8,-8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,60,1,2,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,2,77,0,1,-8,-8,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,55,1,1,-8,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,37,3,3,2,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,51,2,3,1,1,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,1,45,2,2,1,1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,1,28,4,-1,0,0,2,-1,45,2,6,2,-1,-1,-1,-1,-1,-1,-1
2005,2,69,0,1,-8,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,82,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,85,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,56,1,-1,-8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,60,0,1,7,7,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,29,4,-1,1,1,1,-1,60,2,8,7,-1,-1,-1,-1,-1,-1,-1
2005,1,47,3,3,5,1,1,2,75,1,6,7,-1,-1,-1,-1,-1,-1,-1
2005,1,36,6,5,3,0,1,2,50,2,4,7,-1,-1,-1,-1,-1,-1,-1
2005,1,36,3,3,-8,0,-1,2,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1
2005,2,42,3,3,-8,-8,1,1,44,2,4,2,-1,-1,-1,-1,-1,-1,-1
2005,2,32,6,6,2,1,1,1,44,1,4,5,-1,-1,-1,-1,-1,-1,-1
2005,1,37,3,3,2,1,1,1,30,2,1,5,-1,-1,-1,-1,-1,-1,-1
2005,1,79,2,-1,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,37,3,3,-8,7,1,1,60,2,5,4,-1,-1,-1,-1,-1,-1,-1
2005,2,40,5,5,3,6,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,2,25,3,3,2,2,1,1,45,2,4,2,-1,-1,-1,-1,-1,-1,-1
2005,2,24,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,52,1,-1,1,0,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2005,1,38,5,3,2,1,1,2,40,2,2,5,-1,-1,-1,-1,-1,-1,-1
2005,1,42,5,3,1,0,1,1,50,2,6,4,-1,-1,-1,-1,-1,-1,-1
2005,2,50,2,2,-8,-8,1,1,42,2,2,2,-1,-1,-1,-1,-1,-1,-1
2005,2,40,2,3,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,41,2,3,0,0,1,1,60,2,5,3,-1,-1,-1,-1,-1,-1,-1
2005,2,40,3,5,3,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,37,5,5,1,1,1,1,40,1,9,5,-1,-1,-1,-1,-1,-1,-1
2005,1,38,4,3,0,0,1,1,48,1,3,5,-1,-1,-1,-1,-1,-1,-1
2005,1,37,5,5,3,1,1,1,60,2,8,7,-1,-1,-1,-1,-1,-1,-1
2005,1,61,3,2,0,0,2,2,91,2,5,2,-1,-1,-1,-1,-1,-1,-1
2005,2,47,2,2,2,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,40,5,5,3,0,1,1,54,1,5,5,-1,-1,-1,-1,-1,-1,-1
2005,2,33,5,4,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,1,46,5,3,2,0,1,2,44,2,4,9,-1,-1,-1,-1,-1,-1,-1
2005,2,38,4,5,-8,-8,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2005,2,30,4,-1,1,1,1,-1,10,2,1,3,-1,-1,-1,-1,-1,-1,-1
2005,1,73,0,-1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,2,75,0,-1,7,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,48,1,2,0,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,39,3,3,2,3,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,2,50,3,5,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,25,5,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,20,4,-1,5,3,2,-1,23,2,1,1,-1,-1,-1,-1,-1,-1,-1
2005,2,34,3,5,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,49,6,5,3,3,1,1,50,1,4,9,-1,-1,-1,-1,-1,-1,-1
2005,1,41,5,4,1,1,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2005,1,60,1,1,-8,-8,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,2,73,2,5,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,56,1,3,-8,-8,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,2,76,2,3,7,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,56,1,2,3,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,2,72,1,0,7,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,2,68,2,2,7,0,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,2,43,4,2,1,1,-1,1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
2005,2,66,1,1,0,0,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
2005,2,44,4,3,1,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,46,1,1,-8,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,2,49,2,2,1,-8,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,57,3,3,7,0,-1,2,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1
2005,2,65,1,-1,-8,-8,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2005,2,59,2,3,1,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,1,40,5,3,2,1,1,1,85,2,5,5,-1,-1,-1,-1,-1,-1,-1
2005,1,39,5,3,3,0,-1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2005,2,65,0,2,0,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,2,19,4,-1,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2005,1,43,3,3,2,1,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2005,1,63,1,1,-8,1,-1,1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
2005,2,71,0,3,-8,-8,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
2005,2,34,3,4,1,1,3,1,40,2,6,4,-1,-1,-1,-1,-1,-1,-1
2006,2,50,3,5,1,1,1,1,40,2,-1,7,-1,-1,-1,-1,-1,-1,-1
2006,2,49,7,7,1,0,1,1,40,2,-1,9,-1,-1,-1,-1,-1,-1,-1
2006,1,50,6,7,3,1,-1,1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1
2006,2,46,6,5,2,2,1,1,40,2,-1,7,-1,-1,-1,-1,-1,-1,-1
2006,1,32,6,5,3,3,1,2,40,2,-1,6,-1,-1,-1,-1,-1,-1,-1
2006,2,55,5,5,4,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,2,29,5,-1,5,3,1,-1,40,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2006,2,43,5,5,2,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,1,70,5,5,3,0,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,1,32,5,5,6,3,1,1,70,2,-1,7,-1,-1,-1,-1,-1,-1,-1
2006,1,60,3,2,1,1,-1,2,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1
2006,2,63,3,3,1,1,2,2,-8,2,-1,3,-1,-1,-1,-1,-1,-1,-1
2006,2,61,2,2,8,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,1,78,1,-1,8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,2,44,1,1,-8,2,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,1,30,3,3,5,3,1,1,54,2,-1,5,-1,-1,-1,-1,-1,-1,-1
2006,1,57,1,1,0,0,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
2006,2,36,5,5,3,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,1,39,3,3,2,2,2,2,50,2,-1,4,-1,-1,-1,-1,-1,-1,-1
2006,1,34,5,4,1,1,2,2,44,2,-1,7,-1,-1,-1,-1,-1,-1,-1
2006,1,45,3,3,0,0,3,2,54,2,-1,3,-1,-1,-1,-1,-1,-1,-1
